symbol,first_obs,last_obs,history_years,n_sessions_in_window,n_traded_in_window,missing_frac,median_turnover_inr,last_price,reasons,eligible,as_of
BANKINDIA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,665089437.5471573,74.48131561279297,,True,2018-06-29
BDL.NS,2018-03-23,2018-06-29,0.268,68,68,0.0,15945774.492645264,163.90414428710938,short_history;illiquid,False,2018-06-29
BEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,559032347.8093987,31.17119598388672,,True,2018-06-29
BHARATFORG.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,700993702.3860168,576.7080688476562,,True,2018-06-29
BHARTIARTL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2174969928.5884857,326.19622802734375,,True,2018-06-29
BHEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,549074056.7530746,67.1544418334961,,True,2018-06-29
BIOCON.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,941432852.2529297,305.18084716796875,,True,2018-06-29
BLUESTARCO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,34506755.37445068,295.8635559082031,illiquid,False,2018-06-29
BOSCHLTD.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,254761303.01757812,15938.0537109375,,True,2018-06-29
BPCL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1773926042.6432953,110.9531021118164,,True,2018-06-29
BRITANNIA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,548072203.8452148,2703.968994140625,,True,2018-06-29
BSE.NS,2017-02-03,2018-06-29,1.399,252,252,0.0,88315961.94755173,77.4494400024414,short_history;illiquid,False,2018-06-29
CAMS.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
CANBK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1061343356.2382698,42.580745697021484,,True,2018-06-29
CDSL.NS,2017-06-30,2018-06-29,0.997,250,250,0.0,200960984.35595703,126.48062133789062,short_history;illiquid,False,2018-06-29
CGPOWER.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,172354468.58184433,55.269832611083984,illiquid,False,2018-06-29
CHOLAFIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,262338285.04859924,294.8973388671875,,True,2018-06-29
CIPLA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,747051516.875,576.1824340820312,,True,2018-06-29
COALINDIA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,908868113.6077728,136.0996856689453,,True,2018-06-29
COCHINSHIP.NS,2017-08-11,2018-06-29,0.882,220,220,0.0,96944018.75692749,171.0086212158203,short_history;illiquid,False,2018-06-29
COFORGE.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,458620221.7573929,198.93826293945312,,True,2018-06-29
COLPAL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,284531441.6364136,991.2307739257812,,True,2018-06-29
CONCOR.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,378260628.4515381,472.1947937011719,,True,2018-06-29
CROMPTON.NS,2016-05-13,2018-06-29,2.127,252,252,0.0,130718553.91113281,209.3656005859375,short_history;illiquid,False,2018-06-29
CUMMINSIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,237132989.71868896,553.4479370117188,illiquid,False,2018-06-29
DABUR.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,347069300.7464447,354.66046142578125,,True,2018-06-29
DALBHARAT.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
DELHIVERY.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
DIVISLAB.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,643070460.2608948,977.8838500976562,,True,2018-06-29
DIXON.NS,2017-09-18,2018-06-29,0.778,196,196,0.0,97949610.08666992,583.0700073242188,short_history;illiquid,False,2018-06-29
DLF.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1421100320.5775833,175.48182678222656,,True,2018-06-29
DMART.NS,2017-03-21,2018-06-29,1.273,252,252,0.0,684614660.0483398,1485.4000244140625,short_history,False,2018-06-29
DRREDDY.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1061246755.3469849,420.7797546386719,,True,2018-06-29
EICHERMOT.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1047926981.4111328,2646.16064453125,,True,2018-06-29
ETERNAL.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
FEDERALBNK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,784907722.2278061,76.07479858398438,,True,2018-06-29
FORCEMOT.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
FORTIS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,874568488.8694916,133.86375427246094,,True,2018-06-29
GAIL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1261276092.5443802,81.22376251220703,,True,2018-06-29
GLENMARK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,449732565.235199,564.9931640625,,True,2018-06-29
GMRAIRPORT.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,516408239.69346094,13.78420639038086,low_price,False,2018-06-29
GODFRYPHLP.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,91043955.58694458,208.4725799560547,illiquid,False,2018-06-29
GODREJCP.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,423351423.8357544,759.1317138671875,,True,2018-06-29
GODREJPROP.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,89066530.1821289,715.5910034179688,illiquid,False,2018-06-29
GRASIM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,899863166.4856567,954.3660888671875,,True,2018-06-29
GVT&D.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,20686499.112426758,284.4920959472656,illiquid,False,2018-06-29
HAL.NS,2018-04-02,2018-06-29,0.241,64,64,0.0,20068991.678955078,344.9897766113281,short_history;illiquid,False,2018-06-29
HAVELLS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,553300245.1791534,512.3486938476562,,True,2018-06-29
HCLTECH.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1266607076.9200745,357.12884521484375,,True,2018-06-29
HDFCAMC.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
HDFCBANK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2408015598.1273193,487.0271911621094,,True,2018-06-29
HDFCLIFE.NS,2017-11-17,2018-06-29,0.613,154,154,0.0,708752007.3582001,445.68505859375,short_history,False,2018-06-29
HEROMOTOCO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1116542545.7868652,2608.578125,,True,2018-06-29
HINDALCO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2016328805.8531647,217.53402709960938,,True,2018-06-29
HINDPETRO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1535882791.1239014,118.37425994873047,,True,2018-06-29
HINDUNILVR.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1330057426.7451782,1441.766357421875,,True,2018-06-29
HINDZINC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,510600058.338974,138.5325927734375,,True,2018-06-29
ICICIBANK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,4140800617.897217,262.32073974609375,,True,2018-06-29
ICICIGI.NS,2017-09-27,2018-06-29,0.753,189,189,0.0,128534365.4185791,660.0941162109375,short_history;illiquid,False,2018-06-29
ICICIPRULI.NS,2016-09-29,2018-06-29,1.747,252,252,0.0,405573727.47717285,369.18560791015625,short_history,False,2018-06-29
IDEA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,914551521.5849419,35.78620910644531,,True,2018-06-29
IDFCFIRSTB.NS,2015-11-06,2018-06-29,2.645,252,252,0.0,380091568.7236061,37.82400894165039,short_history,False,2018-06-29
IEX.NS,2017-10-23,2018-06-29,0.682,173,173,0.0,21504316.371688843,48.863182067871094,short_history;illiquid,False,2018-06-29
INDHOTEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,103801067.08164597,124.18132781982422,illiquid,False,2018-06-29
INDIANB.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,390419239.5713196,294.2654724121094,,True,2018-06-29
INDIGO.NS,2015-11-10,2018-06-29,2.634,252,252,0.0,753522531.914978,1076.240966796875,short_history,False,2018-06-29
INDUSINDBK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1659055415.5561523,1845.82470703125,,True,2018-06-29
INDUSTOWER.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1011679268.2694397,215.57723999023438,,True,2018-06-29
INFY.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,3979083738.3935547,526.6637573242188,,True,2018-06-29
INOXWIND.NS,2015-04-09,2018-06-29,3.222,252,252,0.0,26839886.435058594,20.962499618530273,illiquid,False,2018-06-29
IOC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1599887545.7727814,60.42676544189453,,True,2018-06-29
IREDA.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
IRFC.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
ITC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2608368947.616394,185.03367614746094,,True,2018-06-29
JINDALSTEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1479220860.1348953,219.54849243164062,,True,2018-06-29
JIOFIN.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
JSWENERGY.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,426155117.5721588,61.097225189208984,,True,2018-06-29
JSWSTEEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1012667915.8401794,296.59814453125,,True,2018-06-29
JUBLFOOD.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1428419832.1034622,271.1808776855469,,True,2018-06-29
KALYANKJIL.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
KAYNES.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
KEI.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,91828441.75097656,399.95196533203125,illiquid,False,2018-06-29
KFINTECH.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
KOTAKBANK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1802741373.6941528,266.7315979003906,,True,2018-06-29
KPITTECH.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
LAURUSLABS.NS,2016-12-19,2018-06-29,1.525,252,252,0.0,31677366.643562317,89.53248596191406,short_history;illiquid,False,2018-06-29
LICHSGFIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,856172929.5143433,397.2459411621094,,True,2018-06-29
LICI.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
LODHA.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
LT.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2421679645.1121826,1120.282470703125,,True,2018-06-29
LTF.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,691514044.4405975,128.4862823486328,,True,2018-06-29
LTM.NS,2016-07-21,2018-06-29,1.938,252,252,0.0,78864440.05078125,1485.4041748046875,short_history;illiquid,False,2018-06-29
LUPIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1346390984.053955,857.1693115234375,,True,2018-06-29
M&M.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1518526263.3776855,825.5703125,,True,2018-06-29
MANAPPURAM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,478522469.0330086,84.88006591796875,,True,2018-06-29
MANKIND.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
MARICO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,300414196.6920471,294.5282897949219,,True,2018-06-29
MARUTI.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,3501922533.3061523,8113.7265625,,True,2018-06-29
MAXHEALTH.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
MAZDOCK.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
MCX.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,300963826.1191559,131.3711395263672,,True,2018-06-29
MFSL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,289924434.03027344,432.54998779296875,,True,2018-06-29
MOTHERSON.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,734016136.0249004,46.74595642089844,,True,2018-06-29
MOTILALOFS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,117920249.04650879,745.834716796875,illiquid,False,2018-06-29
MPHASIS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,127544257.5302124,867.0067138671875,illiquid,False,2018-06-29
MUTHOOTFIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,260834197.7093506,332.091064453125,,True,2018-06-29
NAM-INDIA.NS,2017-11-06,2018-06-29,0.643,163,163,0.0,63107261.11584473,181.32937622070312,short_history;illiquid,False,2018-06-29
NATIONALUM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,464056231.43060684,40.84178924560547,,True,2018-06-29
NAUKRI.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,57265926.67404175,230.1497344970703,illiquid,False,2018-06-29
NBCC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,308072805.8611107,45.88912582397461,,True,2018-06-29
NESTLEIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,381791332.8781128,441.75006103515625,,True,2018-06-29
NHPC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,153376589.51054573,16.181970596313477,illiquid;low_price,False,2018-06-29
NMDC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,334080066.86289215,16.64506721496582,low_price,False,2018-06-29
NTPC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,842578084.3437195,97.55237579345703,,True,2018-06-29
NYKAA.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
OBEROIRLTY.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,109396454.12194824,464.48095703125,illiquid,False,2018-06-29
OFSS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,83350468.76269531,2770.61962890625,illiquid,False,2018-06-29
OIL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,180103464.59701538,92.13648223876953,illiquid,False,2018-06-29
ONGC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1045360101.5784988,100.2802734375,,True,2018-06-29
PAGEIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,294508848.9140625,25248.796875,,True,2018-06-29
PATANJALI.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,28922733.72000122,358.61126708984375,illiquid,False,2018-06-29
PAYTM.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
PERSISTENT.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,65795745.29943848,371.8798522949219,illiquid,False,2018-06-29
PETRONET.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,824637834.3781128,152.138671875,,True,2018-06-29
PFC.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,544446882.1994629,38.70409393310547,,True,2018-06-29
PGEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,15357091.890621185,18.885513305664062,illiquid;low_price,False,2018-06-29
PHOENIXLTD.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,47803066.85083008,327.63336181640625,illiquid,False,2018-06-29
PIDILITIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,422061294.4170227,507.77325439453125,,True,2018-06-29
PIIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,82332636.6531372,730.7781372070312,illiquid,False,2018-06-29
PNB.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1906047724.716568,68.65950775146484,,True,2018-06-29
PNBHOUSING.NS,2016-11-07,2018-06-29,1.64,252,252,0.0,196077009.1619873,905.2177734375,short_history;illiquid,False,2018-06-29
POLICYBZR.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
POLYCAB.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
POWERGRID.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1057913226.9010124,69.25028991699219,,True,2018-06-29
POWERINDIA.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
PRESTIGE.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,60834484.875,261.6258544921875,illiquid,False,2018-06-29
RADICO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,337432308.857193,403.81854248046875,,True,2018-06-29
RBLBANK.NS,2016-08-31,2018-06-29,1.826,252,252,0.0,495008075.92788696,532.3598022460938,short_history,False,2018-06-29
RECLTD.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,647364204.2920952,41.914730072021484,,True,2018-06-29
RELIANCE.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,5379853922.538055,430.4426574707031,,True,2018-06-29
RVNL.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
SAIL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,810045851.288765,69.35269165039062,,True,2018-06-29
SBICARD.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
SBILIFE.NS,2017-10-03,2018-06-29,0.736,186,186,0.0,232343946.74798584,664.0074462890625,short_history;illiquid,False,2018-06-29
SBIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,4519391340.3259735,235.06939697265625,,True,2018-06-29
SHREECEM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,278873187.1669922,15052.3662109375,,True,2018-06-29
SHRIRAMFIN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,875047894.6251221,223.77963256835938,,True,2018-06-29
SIEMENS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,198085887.68045044,546.9777221679688,illiquid,False,2018-06-29
SOLARINDS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,11206425.209960938,1097.56201171875,illiquid,False,2018-06-29
SONACOMS.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2018-06-29
SRF.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,303561147.4469757,328.5691833496094,,True,2018-06-29
SUNPHARMA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2282404173.6513977,520.9998168945312,,True,2018-06-29
SUPREMEIND.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,46893696.04187012,1044.80859375,illiquid,False,2018-06-29
SUZLON.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,414285317.55569744,6.886603832244873,low_price,False,2018-06-29
TATACONSUM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,816207662.956871,252.3628692626953,,True,2018-06-29
TATAELXSI.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,512225128.4942322,1201.2430419921875,,True,2018-06-29
TATAPOWER.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,414498058.7611542,65.26778411865234,,True,2018-06-29
TATASTEEL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,3244575753.563545,44.69312286376953,,True,2018-06-29
TCS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2892322401.7009277,1501.379150390625,,True,2018-06-29
TECHM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1176037482.5488281,483.4857177734375,,True,2018-06-29
TIINDIA.NS,2017-11-02,2018-06-29,0.654,165,165,0.0,9246814.352355957,225.2977294921875,short_history;illiquid,False,2018-06-29
TITAN.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1361305329.5547485,851.3021850585938,,True,2018-06-29
TMPV.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2839061413.568222,262.36065673828125,,True,2018-06-29
TORNTPHARM.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,196502467.03216553,634.6513061523438,illiquid,False,2018-06-29
TRENT.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,32318855.446502686,299.1521301269531,illiquid,False,2018-06-29
TVSMOTOR.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,528470940.0888977,529.4070434570312,,True,2018-06-29
ULTRACEMCO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,776122110.5523682,3610.659423828125,,True,2018-06-29
UNIONBANK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,557918179.2739716,68.7465591430664,,True,2018-06-29
UNITDSPR.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,1069323549.7644043,646.1284790039062,,True,2018-06-29
UNOMINDA.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,89170698.71031952,205.07102966308594,illiquid,False,2018-06-29
UPL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,883604289.2113037,376.27801513671875,,True,2018-06-29
VBL.NS,2016-11-08,2018-06-29,1.637,252,252,0.0,20965956.711675644,43.50269317626953,short_history;illiquid,False,2018-06-29
VEDL.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,2916493294.378296,90.844970703125,,True,2018-06-29
VOLTAS.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,659919083.1347351,498.99029541015625,,True,2018-06-29
WIPRO.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,674844983.0869522,88.7658920288086,,True,2018-06-29
YESBANK.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,3151710183.1414185,335.0539245605469,,True,2018-06-29
ZYDUSLIFE.NS,2015-01-01,2018-06-29,3.491,252,252,0.0,359130154.62210083,350.5023193359375,,True,2018-06-29
360ONE.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2019-01-01
ABB.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,81265169.03063965,1143.120361328125,illiquid,False,2019-01-01
ABCAPITAL.NS,2017-09-01,2019-01-01,1.333,252,252,0.0,223772874.8100586,100.0999984741211,short_history;illiquid,False,2019-01-01
ADANIENSOL.NS,2015-07-31,2019-01-01,3.422,252,252,0.0,134585888.0465393,200.5,illiquid,False,2019-01-01
ADANIENT.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1132139330.6382942,155.2369384765625,,True,2019-01-01
ADANIGREEN.NS,2018-06-18,2019-01-01,0.539,133,133,0.0,23678314.966049194,41.400001525878906,short_history;illiquid,False,2019-01-01
ADANIPORTS.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1118175016.0649872,371.718505859375,,True,2019-01-01
ADANIPOWER.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,512983075.5027461,10.170000076293945,low_price,False,2019-01-01
ALKEM.NS,2015-12-23,2019-01-01,3.025,252,252,0.0,49251944.18615723,1791.6866455078125,illiquid,False,2019-01-01
AMBER.NS,2018-01-30,2019-01-01,0.92,227,227,0.0,13950620.739624023,906.27490234375,short_history;illiquid,False,2019-01-01
AMBUJACEM.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,560649240.8362885,196.84078979492188,,True,2019-01-01
ANGELONE.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2019-01-01
APLAPOLLO.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,34259234.5022583,114.42757415771484,illiquid,False,2019-01-01
APOLLOHOSP.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,469847326.19732666,1239.328369140625,,True,2019-01-01
ASHOKLEY.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,2040985106.5426903,43.92433547973633,,True,2019-01-01
ASIANPAINT.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1141757274.232605,1283.8720703125,,True,2019-01-01
ASTRAL.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,33022479.88232422,501.4637145996094,illiquid,False,2019-01-01
AUBANK.NS,2017-07-11,2019-01-01,1.476,252,252,0.0,133265978.96795654,308.78106689453125,short_history;illiquid,False,2019-01-01
AUROPHARMA.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1543481832.5436401,702.9266967773438,,True,2019-01-01
AXISBANK.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,4248712471.2956543,623.4359741210938,,True,2019-01-01
BAJAJ-AUTO.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1012117435.2855225,2200.992431640625,,True,2019-01-01
BAJAJFINSV.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,937852585.6799316,649.5994262695312,,True,2019-01-01
BAJAJHLDNG.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,37226947.44396973,2626.5107421875,illiquid,False,2019-01-01
BAJFINANCE.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,2715125114.750061,257.6204833984375,,True,2019-01-01
BANDHANBNK.NS,2018-03-27,2019-01-01,0.767,189,189,0.0,499338217.0423889,534.4110107421875,short_history,False,2019-01-01
BANKBARODA.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1921340711.5218658,105.88272094726562,,True,2019-01-01
BANKINDIA.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,737155598.134613,90.52671813964844,,True,2019-01-01
BDL.NS,2018-03-23,2019-01-01,0.778,191,191,0.0,8404979.245697021,122.9582290649414,short_history;illiquid,False,2019-01-01
BEL.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,650438803.7824173,25.174678802490234,,True,2019-01-01
BHARATFORG.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,674287948.8916016,484.9261474609375,,True,2019-01-01
BHARTIARTL.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,2046513645.6822968,276.9400329589844,,True,2019-01-01
BHEL.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,573645018.1136322,69.99136352539062,,True,2019-01-01
BIOCON.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,1169116620.96698,308.78753662109375,,True,2019-01-01
BLUESTARCO.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,25585663.17437744,292.5037536621094,illiquid,False,2019-01-01
BOSCHLTD.NS,2015-01-01,2019-01-01,4.0,252,252,0.0,273619951.2402344,17819.087890625,,True,2019-01-01
